"lon" "lat" "date" "t_max"
15.7499 50.7499 1956-07-08 14.1999996826053
15.7499 50.7499 1956-07-09 16.5299996305257
15.7499 50.7499 1956-07-10 20.0399995520711
15.7499 50.7499 1956-07-11 21.3399995230138
15.7499 50.7499 1956-07-12 19.3799995668232
15.7499 50.7499 1956-07-13 20.929999532178
15.7499 50.7499 1956-07-14 24.0499994624406
15.7499 50.7499 1956-07-15 17.3299996126443
15.7499 50.7499 1956-07-16 14.2699996810406
15.7499 50.7499 1956-07-17 13.4599996991456
15.7499 50.7499 1956-07-18 14.3699996788055
15.7499 50.7499 1956-07-19 16.2299996372312
15.7499 50.7499 1956-07-20 13.7299996931106
15.7499 50.7499 1956-07-21 13.2099997047335
15.7499 50.7499 1956-07-22 14.5599996745586
15.7499 50.7499 1956-07-23 11.189999749884
15.7499 50.7499 1956-07-24 9.91999977827072
15.7499 50.7499 1956-07-25 11.1399997510016
15.7499 50.7499 1956-07-26 17.8299996014684
15.7499 50.7499 1956-07-27 17.7199996039271
15.7499 50.7499 1956-07-28 19.0399995744228
15.7499 50.7499 1956-07-29 18.9899995755404
15.7499 50.7499 1956-07-30 17.0699996184558
15.7499 50.7499 1956-07-31 15.6099996510893
15.7499 50.7499 1956-08-01 11.1999997496605
15.7499 50.7499 1956-08-02 12.8199997134507
15.7499 50.7499 1956-08-03 11.3299997467548
15.7499 50.7499 1956-08-04 11.5299997422844
15.7499 50.7499 1956-08-05 13.5399996973574
15.7499 50.7499 1956-08-06 18.3299995902926
15.7499 50.7499 1956-08-07 17.3699996117502
15.7499 50.7499 1956-08-08 13.2499997038394
15.7499 50.7499 1956-08-09 12.9799997098744
15.7499 50.7499 1956-08-10 18.359999589622
15.7499 50.7499 1956-08-11 16.639999628067
15.7499 50.7499 1956-08-12 14.6199996732175
15.7499 50.7499 1956-08-13 13.0899997074157
15.7499 50.7499 1956-08-14 17.5199996083975
15.7499 50.7499 1956-08-15 13.6399996951222
15.7499 50.7499 1956-08-16 11.3099997472018
15.7499 50.7499 1956-08-17 16.6199996285141
15.7499 50.7499 1956-08-18 16.4999996311963
15.7499 50.7499 1956-08-19 16.4599996320903
15.7499 50.7499 1956-08-20 17.0899996180087
15.7499 50.7499 1956-08-21 15.2199996598065
15.7499 50.7499 1956-08-22 12.8999997116625
15.7499 50.7499 1956-08-23 11.3699997458607
15.7499 50.7499 1956-08-24 10.4299997668713
15.7499 50.7499 1956-08-25 14.2499996814877
15.7499 50.7499 1956-08-26 13.2999997027218
15.7499 50.7499 1956-08-27 20.09999955073
15.7499 50.7499 1956-08-28 18.7899995800108
15.7499 50.7499 1956-08-29 16.2099996376783
15.7499 50.7499 1956-08-30 13.9499996881932
15.7499 50.7499 1956-08-31 12.6799997165799
15.7499 50.7499 1956-09-01 16.8399996235967
15.7499 50.7499 1956-09-02 23.0599994845688
15.7499 50.7499 1956-09-03 25.1799994371831
15.7499 50.7499 1956-09-04 17.7699996028095
15.7499 50.7499 1956-09-05 13.7299996931106
15.7499 50.7499 1956-09-06 19.5499995630234
15.7499 50.7499 1956-09-07 16.9699996206909
15.7499 50.7499 1956-09-08 12.2199997268617
15.7499 50.7499 1956-09-09 14.1899996828288
15.7499 50.7499 1956-09-10 18.6199995838106
15.7499 50.7499 1956-09-11 15.0499996636063
15.7499 50.7499 1956-09-12 11.749999737367
15.7499 50.7499 1956-09-13 4.61999989673495
15.7499 50.7499 1956-09-14 10.5499997641891
15.7499 50.7499 1956-09-15 11.9999997317791
15.7499 50.7499 1956-09-16 14.7199996709824
15.7499 50.7499 1956-09-17 7.30999983660877
15.7499 50.7499 1956-09-18 7.33999983593822
15.7499 50.7499 1956-09-19 8.25999981537461
15.7499 50.7499 1956-09-20 14.8599996678531
15.7499 50.7499 1956-09-21 16.6199996285141
15.7499 50.7499 1956-09-22 16.639999628067
15.7499 50.7499 1956-09-23 17.3899996113032
15.7499 50.7499 1956-09-24 16.4799996316433
15.7499 50.7499 1956-09-25 15.6899996493012
15.7499 50.7499 1956-09-26 15.0799996629357
15.7499 50.7499 1956-09-27 14.3899996783584
15.7499 50.7499 1956-09-28 11.3699997458607
15.7499 50.7499 1956-09-29 13.179999705404
15.7499 50.7499 1956-09-30 14.7799996696413
15.7499 50.7499 1956-10-01 16.1599996387959
15.7499 50.7499 1956-10-02 17.3099996130913
15.7499 50.7499 1956-10-03 14.6199996732175
15.7499 50.7499 1956-10-04 9.9899997767061
15.7499 50.7499 1956-10-05 5.63999987393618
15.7499 50.7499 1956-10-06 4.22999990545213
15.7499 50.7499 1956-10-07 1.55999996513128
15.7499 50.7499 1956-10-08 1.59999996423721
15.7499 50.7499 1956-10-09 4.4199999012053
15.7499 50.7499 1956-10-10 4.48999989964068
15.7499 50.7499 1956-10-11 7.53999983146787
15.7499 50.7499 1956-10-12 10.3699997682124
15.7499 50.7499 1956-10-13 8.31999981403351
15.7499 50.7499 1956-10-14 6.75999984890223
15.7499 50.7499 1956-10-15 7.3499998357147
15.7499 50.7499 1956-10-16 11.499999742955
15.7499 50.7499 1956-10-17 10.9699997548014
15.7499 50.7499 1956-10-18 7.93999982252717
15.7499 50.7499 1956-10-19 9.71999978274107
15.7499 50.7499 1956-10-20 8.36999981291592
15.7499 50.7499 1956-10-21 11.789999736473
15.7499 50.7499 1956-10-22 12.889999711886
15.7499 50.7499 1956-10-23 12.4199997223914
15.7499 50.7499 1956-10-24 10.7199997603893
15.7499 50.7499 1956-10-25 7.79999982565641
15.7499 50.7499 1956-10-26 5.64999987371266
15.7499 50.7499 1956-10-27 6.6599998511374
15.7499 50.7499 1956-10-28 7.04999984242022
15.7499 50.7499 1956-10-29 4.14999990724027
15.7499 50.7499 1956-10-30 2.81999993696809
15.7499 50.7499 1956-10-31 -0.629999985918403
15.7499 50.7499 1956-11-01 6.6599998511374
15.7499 50.7499 1956-11-02 1.30999997071922
15.7499 50.7499 1956-11-03 -4.28999990411103
15.7499 50.7499 1956-11-04 0.0599999986588955
15.7499 50.7499 1956-11-05 1.21999997273088
15.7499 50.7499 1956-11-06 1.56999996490777
15.7499 50.7499 1956-11-07 1.93999995663762
15.7499 50.7499 1956-11-08 0.34999999217689
15.7499 50.7499 1956-11-09 -0.30999999307096
15.7499 50.7499 1956-11-10 2.52999994345009
15.7499 50.7499 1956-11-11 1.56999996490777
15.7499 50.7499 1956-11-12 4.10999990813434
15.7499 50.7499 1956-11-13 1.07999997586012
15.7499 50.7499 1956-11-14 2.71999993920326
15.7499 50.7499 1956-11-15 3.01999993249774
15.7499 50.7499 1956-11-16 0.26999999396503
15.7499 50.7499 1956-11-17 0.819999981671572
15.7499 50.7499 1956-11-18 1.98999995552003
15.7499 50.7499 1956-11-19 -4.86999989114702
15.7499 50.7499 1956-11-20 -6.5999998524785
15.7499 50.7499 1956-11-21 -4.25999990478158
15.7499 50.7499 1956-11-22 -4.55999989807606
15.7499 50.7499 1956-11-23 -2.93999993428588
15.7499 50.7499 1956-11-24 -0.65999998524785
15.7499 50.7499 1956-11-25 -0.57999998703599
15.7499 50.7499 1956-11-26 -0.879999980330467
15.7499 50.7499 1956-11-27 1.57999996468425
15.7499 50.7499 1956-11-28 -1.43999996781349
15.7499 50.7499 1956-11-29 -1.51999996602535
15.7499 50.7499 1956-11-30 -4.05999990925193
15.7499 50.7499 1956-12-01 -3.58999991975725
15.7499 50.7499 1956-12-02 1.64999996311963
15.7499 50.7499 1956-12-03 0.649999985471368
15.7499 50.7499 1956-12-04 3.27999992668629
15.7499 50.7499 1956-12-05 3.44999992288649
15.7499 50.7499 1956-12-06 2.64999994076788
15.7499 50.7499 1956-12-07 -0.989999977871776
15.7499 50.7499 1956-12-08 -1.36999996937811
15.7499 50.7499 1956-12-09 1.00999997742474
15.7499 50.7499 1956-12-10 1.35999996960163
15.7499 50.7499 1956-12-11 -0.419999990612268
15.7499 50.7499 1956-12-12 1.5499999653548
15.7499 50.7499 1956-12-13 4.00999991036952
15.7499 50.7499 1956-12-14 -0.869999980553985
15.7499 50.7499 1956-12-15 1.92999995686114
15.7499 50.7499 1956-12-16 4.30999990366399
15.7499 50.7499 1956-12-17 8.59999980777502
15.7499 50.7499 1956-12-18 8.29999981448054
15.7499 50.7499 1956-12-19 7.48999983258545
15.7499 50.7499 1956-12-20 0.819999981671572
15.7499 50.7499 1956-12-21 -2.54999994300306
15.7499 50.7499 1956-12-22 -3.3299999255687
15.7499 50.7499 1956-12-23 -5.14999988488853
15.7499 50.7499 1956-12-24 -5.99999986588955
15.7499 50.7499 1956-12-25 -5.72999987192452
15.7499 50.7499 1956-12-26 -5.19999988377094
15.7499 50.7499 1956-12-27 -6.94999984465539
15.7499 50.7499 1956-12-28 -5.43999987840652
15.7499 50.7499 1956-12-29 -8.15999981760979
15.7499 50.7499 1956-12-30 -7.76999982632697
15.7499 50.7499 1956-12-31 -2.72999993897974
15.7499 50.7499 1957-01-01 0.739999983459711
15.7499 50.7499 1957-01-02 3.84999991394579
15.7499 50.7499 1957-01-03 0.559999987483025
15.7499 50.7499 1957-01-04 -1.75999996066093
15.7499 50.7499 1957-01-05 3.84999991394579
15.7499 50.7499 1957-01-06 4.05999990925193
15.7499 50.7499 1957-01-07 -2.06999995373189
15.7499 50.7499 1957-01-08 3.88999991305172
15.7499 50.7499 1957-01-09 5.87999986857176
15.7499 50.7499 1957-01-10 3.75999991595745
15.7499 50.7499 1957-01-11 -3.81999991461635
15.7499 50.7499 1957-01-12 -4.89999989047647
15.7499 50.7499 1957-01-13 -0.869999980553985
15.7499 50.7499 1957-01-14 -4.68999989517033
15.7499 50.7499 1957-01-15 -10.5599997639656
15.7499 50.7499 1957-01-16 -11.459999743849
15.7499 50.7499 1957-01-17 -7.32999983616173
15.7499 50.7499 1957-01-18 -2.19999995082617
15.7499 50.7499 1957-01-19 2.97999993339181
15.7499 50.7499 1957-01-20 2.68999993987381
15.7499 50.7499 1957-01-21 2.15999995172024
15.7499 50.7499 1957-01-22 1.10999997518957
15.7499 50.7499 1957-01-23 -0.199999995529652
15.7499 50.7499 1957-01-24 -2.74999993853271
15.7499 50.7499 1957-01-25 -2.31999994814396
15.7499 50.7499 1957-01-26 -3.0999999307096
15.7499 50.7499 1957-01-27 0.459999989718199
15.7499 50.7499 1957-01-28 -3.42999992333353
15.7499 50.7499 1957-01-29 -0.92999997921288
15.7499 50.7499 1957-01-30 1.84999995864928
15.7499 50.7499 1957-01-31 0.529999988153577
15.7499 50.7499 1957-02-01 6.84999984689057
15.7499 50.7499 1957-02-02 5.9699998665601
15.7499 50.7499 1957-02-03 6.95999984443188
15.7499 50.7499 1957-02-04 6.79999984800816
15.7499 50.7499 1957-02-05 6.60999985225499
15.7499 50.7499 1957-02-06 6.96999984420836
15.7499 50.7499 1957-02-07 1.66999996267259
15.7499 50.7499 1957-02-08 1.5499999653548
15.7499 50.7499 1957-02-09 2.50999994389713
15.7499 50.7499 1957-02-10 1.80999995954335
15.7499 50.7499 1957-02-11 1.8399999588728
15.7499 50.7499 1957-02-12 1.75999996066093
15.7499 50.7499 1957-02-13 1.00999997742474
15.7499 50.7499 1957-02-14 1.65999996289611
15.7499 50.7499 1957-02-15 0.899999979883432
15.7499 50.7499 1957-02-16 1.18999997340143
15.7499 50.7499 1957-02-17 -2.47999994456768
15.7499 50.7499 1957-02-18 2.16999995149672
15.7499 50.7499 1957-02-19 2.33999994769692
15.7499 50.7499 1957-02-20 0.0699999984353781
15.7499 50.7499 1957-02-21 0.369999991729856
15.7499 50.7499 1957-02-22 -0.61999998614192
15.7499 50.7499 1957-02-23 -4.019999910146
15.7499 50.7499 1957-02-24 -2.18999995104969
15.7499 50.7499 1957-02-25 0.279999993741512
15.7499 50.7499 1957-02-26 -1.73999996110797
15.7499 50.7499 1957-02-27 1.51999996602535
15.7499 50.7499 1957-02-28 -1.0899999756366
15.7499 50.7499 1957-03-01 -4.72999989427626
15.7499 50.7499 1957-03-02 -3.14999992959201
15.7499 50.7499 1957-03-03 -2.49999994412065
15.7499 50.7499 1957-03-04 3.80999991483986
15.7499 50.7499 1957-03-05 1.06999997608364
15.7499 50.7499 1957-03-06 3.96999991126359
15.7499 50.7499 1957-03-07 3.31999992579222
15.7499 50.7499 1957-03-08 3.98999991081655
15.7499 50.7499 1957-03-09 3.11999993026257
15.7499 50.7499 1957-03-10 3.63999991863966
15.7499 50.7499 1957-03-11 6.56999985314906
15.7499 50.7499 1957-03-12 11.4099997449666
15.7499 50.7499 1957-03-13 11.5599997416139
15.7499 50.7499 1957-03-14 9.66999978385866
15.7499 50.7499 1957-03-15 4.1899999063462
15.7499 50.7499 1957-03-16 5.14999988488853
15.7499 50.7499 1957-03-17 5.41999987885356
15.7499 50.7499 1957-03-18 6.10999986343086
15.7499 50.7499 1957-03-19 5.61999987438321
15.7499 50.7499 1957-03-20 9.00999979861081
15.7499 50.7499 1957-03-21 9.38999979011714
15.7499 50.7499 1957-03-22 4.72999989427626
15.7499 50.7499 1957-03-23 8.8399998024106
15.7499 50.7499 1957-03-24 8.92999980039895
15.7499 50.7499 1957-03-25 9.1299997959286
15.7499 50.7499 1957-03-26 5.83999986946583
15.7499 50.7499 1957-03-27 4.92999988980591
15.7499 50.7499 1957-03-28 3.93999991193414
15.7499 50.7499 1957-03-29 3.75999991595745
15.7499 50.7499 1957-03-30 3.69999991729856
15.7499 50.7499 1957-03-31 3.83999991416931
15.7499 50.7499 1957-04-01 5.87999986857176
15.7499 50.7499 1957-04-02 5.14999988488853
15.7499 50.7499 1957-04-03 9.34999979101121
15.7499 50.7499 1957-04-04 11.8099997360259
15.7499 50.7499 1957-04-05 13.9099996890873
15.7499 50.7499 1957-04-06 13.5399996973574
15.7499 50.7499 1957-04-07 5.63999987393618
15.7499 50.7499 1957-04-08 -0.849999981001019
15.7499 50.7499 1957-04-09 3.76999991573393
15.7499 50.7499 1957-04-10 6.57999985292554
15.7499 50.7499 1957-04-11 3.16999992914498
15.7499 50.7499 1957-04-12 -0.88999998010695
15.7499 50.7499 1957-04-13 -1.88999995775521
15.7499 50.7499 1957-04-14 -0.0699999984353781
15.7499 50.7499 1957-04-15 0.909999979659915
15.7499 50.7499 1957-04-16 4.68999989517033
15.7499 50.7499 1957-04-17 5.07999988645315
15.7499 50.7499 1957-04-18 3.88999991305172
15.7499 50.7499 1957-04-19 5.23999988287687
15.7499 50.7499 1957-04-20 6.34999985806644
15.7499 50.7499 1957-04-21 6.17999986186624
15.7499 50.7499 1957-04-22 5.89999986812472
15.7499 50.7499 1957-04-23 9.04999979771674
15.7499 50.7499 1957-04-24 8.45999981090426
15.7499 50.7499 1957-04-25 8.27999981492758
15.7499 50.7499 1957-04-26 13.6599996946752
15.7499 50.7499 1957-04-27 16.1499996390194
15.7499 50.7499 1957-04-28 18.4899995867163
15.7499 50.7499 1957-04-29 20.0099995527416
15.7499 50.7499 1957-04-30 18.2099995929748
15.7499 50.7499 1957-05-01 5.86999986879528
15.7499 50.7499 1957-05-02 5.45999987795949
15.7499 50.7499 1957-05-03 7.14999984018505
15.7499 50.7499 1957-05-04 6.43999985605478
15.7499 50.7499 1957-05-05 2.49999994412065
15.7499 50.7499 1957-05-06 1.05999997630715
15.7499 50.7499 1957-05-07 2.61999994143844
15.7499 50.7499 1957-05-08 2.76999993808568
15.7499 50.7499 1957-05-09 5.41999987885356
15.7499 50.7499 1957-05-10 7.47999983280897
15.7499 50.7499 1957-05-11 14.2499996814877
15.7499 50.7499 1957-05-12 16.4399996325374
15.7499 50.7499 1957-05-13 18.0499995965511
15.7499 50.7499 1957-05-14 15.1099996622652
15.7499 50.7499 1957-05-15 17.5399996079504
15.7499 50.7499 1957-05-16 20.389999544248
15.7499 50.7499 1957-05-17 13.8299996908754
15.7499 50.7499 1957-05-18 15.3599996566772
15.7499 50.7499 1957-05-19 19.2999995686114
15.7499 50.7499 1957-05-20 16.4499996323138
15.7499 50.7499 1957-05-21 9.33999979123473
15.7499 50.7499 1957-05-22 11.0199997536838
15.7499 50.7499 1957-05-23 11.7799997366965
15.7499 50.7499 1957-05-24 13.2799997031689
15.7499 50.7499 1957-05-25 9.66999978385866
15.7499 50.7499 1957-05-26 2.90999993495643
15.7499 50.7499 1957-05-27 2.81999993696809
15.7499 50.7499 1957-05-28 4.29999990388751
15.7499 50.7499 1957-05-29 6.72999984957278
15.7499 50.7499 1957-05-30 12.5399997197092
15.7499 50.7499 1957-05-31 12.639999717474
15.7499 50.7499 1957-06-01 16.099999640137
15.7499 50.7499 1957-06-02 18.10999959521
15.7499 50.7499 1957-06-03 22.1699995044619
15.7499 50.7499 1957-06-04 20.5199995413423
15.7499 50.7499 1957-06-05 12.0899997297674
15.7499 50.7499 1957-06-06 9.41999978944659
15.7499 50.7499 1957-06-07 15.7499996479601
15.7499 50.7499 1957-06-08 17.9599995985627
15.7499 50.7499 1957-06-09 14.9299996662885
15.7499 50.7499 1957-06-10 17.9299995992333
15.7499 50.7499 1957-06-11 22.5099994968623
15.7499 50.7499 1957-06-12 17.8599996007979
15.7499 50.7499 1957-06-13 17.4999996088445
15.7499 50.7499 1957-06-14 17.239999614656
15.7499 50.7499 1957-06-15 19.5999995619059
15.7499 50.7499 1957-06-16 19.6899995598942
15.7499 50.7499 1957-06-17 22.7699994910508
15.7499 50.7499 1957-06-18 24.9399994425476
15.7499 50.7499 1957-06-19 24.0599994622171
15.7499 50.7499 1957-06-20 20.119999550283
15.7499 50.7499 1957-06-21 21.239999525249
15.7499 50.7499 1957-06-22 16.1499996390194
15.7499 50.7499 1957-06-23 15.0599996633828
15.7499 50.7499 1957-06-24 15.1199996620417
15.7499 50.7499 1957-06-25 17.0199996195734
15.7499 50.7499 1957-06-26 11.8799997344613
15.7499 50.7499 1957-06-27 13.3699997011572
15.7499 50.7499 1957-06-28 20.4399995431304
15.7499 50.7499 1957-06-29 24.5799994505942
15.7499 50.7499 1957-06-30 25.7599994242191
15.7499 50.7499 1957-07-01 25.2199994362891
15.7499 50.7499 1957-07-02 22.7699994910508
15.7499 50.7499 1957-07-03 19.7199995592237
15.7499 50.7499 1957-07-04 25.4999994300306
15.7499 50.7499 1957-07-05 27.6499993819743
15.7499 50.7499 1957-07-06 23.9699994642287
15.7499 50.7499 1957-07-07 26.8399994000793
15.7499 50.7499 1957-07-08 28.0199993737042
15.7499 50.7499 1957-07-09 23.4499994758517
15.7499 50.7499 1957-07-10 18.2399995923042
15.7499 50.7499 1957-07-11 15.1699996609241
15.7499 50.7499 1957-07-12 16.7299996260554
15.7499 50.7499 1957-07-13 21.2899995241314
15.7499 50.7499 1957-07-14 19.1099995728582
15.7499 50.7499 1957-07-15 16.2199996374547
15.7499 50.7499 1957-07-16 14.3699996788055
15.7499 50.7499 1957-07-17 14.8099996689707
15.7499 50.7499 1957-07-18 15.7799996472895
15.7499 50.7499 1957-07-19 20.409999543801
15.7499 50.7499 1957-07-20 17.2099996153265
15.7499 50.7499 1957-07-21 16.5499996300787
15.7499 50.7499 1957-07-22 13.8599996902049
15.7499 50.7499 1957-07-23 13.469999698922
15.7499 50.7499 1957-07-24 12.6499997172505
15.7499 50.7499 1957-07-25 11.7799997366965
15.7499 50.7499 1957-07-26 13.179999705404
15.7499 50.7499 1957-07-27 14.1799996830523
15.7499 50.7499 1957-07-28 12.8399997130036
15.7499 50.7499 1957-07-29 12.8799997121096
15.7499 50.7499 1957-07-30 11.2399997487664
15.7499 50.7499 1957-07-31 11.0199997536838
15.7499 50.7499 1957-08-01 17.9799995981157
15.7499 50.7499 1957-08-02 16.1999996379018
15.7499 50.7499 1957-08-03 9.87999977916479
15.7499 50.7499 1957-08-04 12.1499997284263
15.7499 50.7499 1957-08-05 15.4499996546656
15.7499 50.7499 1957-08-06 17.2899996135384
15.7499 50.7499 1957-08-07 16.8699996229261
15.7499 50.7499 1957-08-08 15.5399996526539
15.7499 50.7499 1957-08-09 19.519999563694
15.7499 50.7499 1957-08-10 18.5999995842576
15.7499 50.7499 1957-08-11 21.3699995223433
15.7499 50.7499 1957-08-12 19.1299995724112
15.7499 50.7499 1957-08-13 20.0599995516241
15.7499 50.7499 1957-08-14 16.3399996347725
15.7499 50.7499 1957-08-15 15.5399996526539
15.7499 50.7499 1957-08-16 15.6599996499717
15.7499 50.7499 1957-08-17 11.3599997460842
15.7499 50.7499 1957-08-18 12.929999710992
15.7499 50.7499 1957-08-19 13.7199996933341
15.7499 50.7499 1957-08-20 15.8499996457249
15.7499 50.7499 1957-08-21 14.1099996846169
15.7499 50.7499 1957-08-22 11.0899997521192
15.7499 50.7499 1957-08-23 13.1299997065216
15.7499 50.7499 1957-08-24 14.3499996792525
15.7499 50.7499 1957-08-25 14.919999666512
15.7499 50.7499 1957-08-26 12.2099997270852
15.7499 50.7499 1957-08-27 9.95999977737665
15.7499 50.7499 1957-08-28 10.4599997662008
15.7499 50.7499 1957-08-29 9.62999978475273
15.7499 50.7499 1957-08-30 10.9099997561425
15.7499 50.7499 1957-08-31 10.8899997565895
15.7499 50.7499 1957-09-01 9.5299997869879
15.7499 50.7499 1957-09-02 10.8599997572601
15.7499 50.7499 1957-09-03 10.9999997541308
15.7499 50.7499 1957-09-04 9.63999978452921
15.7499 50.7499 1957-09-05 11.8899997342378
15.7499 50.7499 1957-09-06 16.2499996367842
15.7499 50.7499 1957-09-07 17.8599996007979
15.7499 50.7499 1957-09-08 21.529999518767
15.7499 50.7499 1957-09-09 23.53999947384
15.7499 50.7499 1957-09-10 14.339999679476
15.7499 50.7499 1957-09-11 12.7499997150153
15.7499 50.7499 1957-09-12 13.0399997085333
15.7499 50.7499 1957-09-13 7.69999982789159
15.7499 50.7499 1957-09-14 6.67999985069036
15.7499 50.7499 1957-09-15 6.4299998562783
15.7499 50.7499 1957-09-16 5.49999987706542
15.7499 50.7499 1957-09-17 6.77999984845519
15.7499 50.7499 1957-09-18 8.46999981068075
15.7499 50.7499 1957-09-19 10.629999762401
15.7499 50.7499 1957-09-20 9.10999979637563
15.7499 50.7499 1957-09-21 12.6499997172505
15.7499 50.7499 1957-09-22 15.3499996569008
15.7499 50.7499 1957-09-23 13.6899996940047
15.7499 50.7499 1957-09-24 11.0299997534603
15.7499 50.7499 1957-09-25 5.63999987393618
15.7499 50.7499 1957-09-26 4.40999990142882
15.7499 50.7499 1957-09-27 5.82999986968935
15.7499 50.7499 1957-09-28 7.81999982520938
15.7499 50.7499 1957-09-29 7.50999983213842
15.7499 50.7499 1957-09-30 4.59999989718199
15.7499 50.7499 1957-10-01 2.57999994233251
15.7499 50.7499 1957-10-02 1.56999996490777
15.7499 50.7499 1957-10-03 2.30999994836748
15.7499 50.7499 1957-10-04 3.10999993048608
15.7499 50.7499 1957-10-05 2.81999993696809
15.7499 50.7499 1957-10-06 5.00999988801777
15.7499 50.7499 1957-10-07 14.5099996756762
15.7499 50.7499 1957-10-08 13.0399997085333
15.7499 50.7499 1957-10-09 12.9699997100979
15.7499 50.7499 1957-10-10 13.8799996897578
15.7499 50.7499 1957-10-11 14.7799996696413
15.7499 50.7499 1957-10-12 13.2699997033924
15.7499 50.7499 1957-10-13 9.37999979034066
15.7499 50.7499 1957-10-14 10.1899997722358
15.7499 50.7499 1957-10-15 9.27999979257584
15.7499 50.7499 1957-10-16 11.5699997413903
15.7499 50.7499 1957-10-17 10.0999997742474
15.7499 50.7499 1957-10-18 10.3299997691065
15.7499 50.7499 1957-10-19 11.5999997407198
15.7499 50.7499 1957-10-20 10.7899997588247
15.7499 50.7499 1957-10-21 5.75999987125397
15.7499 50.7499 1957-10-22 3.97999991104007
15.7499 50.7499 1957-10-23 4.13999990746379
15.7499 50.7499 1957-10-24 6.83999984711409
15.7499 50.7499 1957-10-25 7.99999982118607
15.7499 50.7499 1957-10-26 10.2599997706711
15.7499 50.7499 1957-10-27 9.759999781847
15.7499 50.7499 1957-10-28 9.17999979481101
15.7499 50.7499 1957-10-29 9.44999978877604
15.7499 50.7499 1957-10-30 11.2299997489899
15.7499 50.7499 1957-10-31 10.9899997543544
15.7499 50.7499 1957-11-01 6.74999984912574
15.7499 50.7499 1957-11-02 5.2799998819828
15.7499 50.7499 1957-11-03 5.62999987415969
15.7499 50.7499 1957-11-04 10.2099997717887
15.7499 50.7499 1957-11-05 7.27999983727932
15.7499 50.7499 1957-11-06 11.0299997534603
15.7499 50.7499 1957-11-07 9.60999978519976
15.7499 50.7499 1957-11-08 7.37999983504415
15.7499 50.7499 1957-11-09 6.90999984554946
15.7499 50.7499 1957-11-10 6.4299998562783
15.7499 50.7499 1957-11-11 6.56999985314906
15.7499 50.7499 1957-11-12 1.58999996446073
15.7499 50.7499 1957-11-13 -0.639999985694885
15.7499 50.7499 1957-11-14 3.29999992623925
15.7499 50.7499 1957-11-15 3.19999992847443
15.7499 50.7499 1957-11-16 2.4099999461323
15.7499 50.7499 1957-11-17 6.29999985918403
15.7499 50.7499 1957-11-18 5.37999987974763
15.7499 50.7499 1957-11-19 2.29999994859099
15.7499 50.7499 1957-11-20 0.369999991729856
15.7499 50.7499 1957-11-21 -1.87999995797873
15.7499 50.7499 1957-11-22 -3.36999992467463
15.7499 50.7499 1957-11-23 -1.99999995529652
15.7499 50.7499 1957-11-24 -2.05999995395541
15.7499 50.7499 1957-11-25 1.57999996468425
15.7499 50.7499 1957-11-26 6.7199998497963
15.7499 50.7499 1957-11-27 6.74999984912574
15.7499 50.7499 1957-11-28 4.54999989829957
15.7499 50.7499 1957-11-29 3.92999991215765
15.7499 50.7499 1957-11-30 -8.48999981023371
15.7499 50.7499 1957-12-01 -7.03999984264374
15.7499 50.7499 1957-12-02 -4.73999989405274
15.7499 50.7499 1957-12-03 -1.96999995596707
15.7499 50.7499 1957-12-04 -0.839999981224537
15.7499 50.7499 1957-12-05 -0.219999995082617
15.7499 50.7499 1957-12-06 0.399999991059303
15.7499 50.7499 1957-12-07 0.559999987483025
15.7499 50.7499 1957-12-08 2.79999993741512
15.7499 50.7499 1957-12-09 1.07999997586012
15.7499 50.7499 1957-12-10 -6.61999985203147
15.7499 50.7499 1957-12-11 -0.0899999979883432
15.7499 50.7499 1957-12-12 4.66999989561737
15.7499 50.7499 1957-12-13 6.08999986387789
15.7499 50.7499 1957-12-14 2.95999993383884
15.7499 50.7499 1957-12-15 -4.32999990321696
15.7499 50.7499 1957-12-16 -5.65999987348914
15.7499 50.7499 1957-12-17 -0.399999991059303
15.7499 50.7499 1957-12-18 -1.719999961555
15.7499 50.7499 1957-12-19 -1.16999997384846
15.7499 50.7499 1957-12-20 -0.389999991282821
15.7499 50.7499 1957-12-21 1.18999997340143
15.7499 50.7499 1957-12-22 0.0599999986588955
15.7499 50.7499 1957-12-23 -0.159999996423721
15.7499 50.7499 1957-12-24 -0.719999983906746
15.7499 50.7499 1957-12-25 2.18999995104969
15.7499 50.7499 1957-12-26 2.53999994322658
15.7499 50.7499 1957-12-27 3.71999991685152
15.7499 50.7499 1957-12-28 3.46999992243946
15.7499 50.7499 1957-12-29 -1.29999997094274
15.7499 50.7499 1957-12-30 -2.6399999409914
15.7499 50.7499 1957-12-31 -3.10999993048608
15.7499 50.7499 1958-01-01 0.209999995306134
15.7499 50.7499 1958-01-02 1.12999997474253
15.7499 50.7499 1958-01-03 -4.19999990612268
15.7499 50.7499 1958-01-04 -5.49999987706542
15.7499 50.7499 1958-01-05 -6.60999985225499
15.7499 50.7499 1958-01-06 -3.30999992601573
15.7499 50.7499 1958-01-07 -0.649999985471368
15.7499 50.7499 1958-01-08 -1.46999996714294
15.7499 50.7499 1958-01-09 -1.62999996356666
15.7499 50.7499 1958-01-10 -0.219999995082617
15.7499 50.7499 1958-01-11 -2.4099999461323
15.7499 50.7499 1958-01-12 0.899999979883432
15.7499 50.7499 1958-01-13 3.4999999217689
15.7499 50.7499 1958-01-14 3.0999999307096
